Apr. 7, 2014   14:01:06
Amperometric i-t Curve
File: z:\research\electrochemistry\04-07-2014\01ait\01ait -0.4v ptqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

Init E (V) = -0.4
Sample Interval (s) = 1
Run Time (sec) = 9.999e+3
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-5

Time/sec, Current/A, Charge/C
6.000e+2, 3.713e-6, 4.253e-3
6.010e+2, 3.711e-6, 4.256e-3
6.020e+2, 3.709e-6, 4.260e-3
6.030e+2, 3.707e-6, 4.264e-3
6.040e+2, 3.706e-6, 4.268e-3
6.050e+2, 3.704e-6, 4.271e-3
6.060e+2, 3.703e-6, 4.275e-3
6.070e+2, 3.701e-6, 4.279e-3
6.080e+2, 3.700e-6, 4.282e-3
6.090e+2, 3.698e-6, 4.286e-3
6.100e+2, 3.696e-6, 4.290e-3
6.110e+2, 3.694e-6, 4.293e-3
6.120e+2, 3.693e-6, 4.297e-3
6.130e+2, 3.691e-6, 4.301e-3
6.140e+2, 3.689e-6, 4.305e-3
6.150e+2, 3.688e-6, 4.308e-3
6.160e+2, 3.686e-6, 4.312e-3
6.170e+2, 3.685e-6, 4.316e-3
6.180e+2, 3.683e-6, 4.319e-3
6.190e+2, 3.682e-6, 4.323e-3
6.200e+2, 3.680e-6, 4.327e-3
6.210e+2, 3.679e-6, 4.330e-3
6.220e+2, 3.678e-6, 4.334e-3
6.230e+2, 3.676e-6, 4.338e-3
6.240e+2, 3.675e-6, 4.341e-3
6.250e+2, 3.674e-6, 4.345e-3
6.260e+2, 3.672e-6, 4.349e-3
6.270e+2, 3.670e-6, 4.352e-3
6.280e+2, 3.668e-6, 4.356e-3
6.290e+2, 3.667e-6, 4.360e-3
6.300e+2, 3.666e-6, 4.363e-3
6.310e+2, 3.664e-6, 4.367e-3
6.320e+2, 3.663e-6, 4.371e-3
6.330e+2, 3.662e-6, 4.374e-3
6.340e+2, 3.660e-6, 4.378e-3
6.350e+2, 3.658e-6, 4.382e-3
6.360e+2, 3.657e-6, 4.385e-3
6.370e+2, 3.655e-6, 4.389e-3
6.380e+2, 3.663e-6, 4.393e-3
6.390e+2, 3.654e-6, 4.396e-3
6.400e+2, 3.654e-6, 4.400e-3
6.410e+2, 3.652e-6, 4.404e-3
6.420e+2, 3.650e-6, 4.407e-3
6.430e+2, 3.648e-6, 4.411e-3
6.440e+2, 3.646e-6, 4.415e-3
6.450e+2, 3.645e-6, 4.418e-3
6.460e+2, 3.644e-6, 4.422e-3
6.470e+2, 3.641e-6, 4.425e-3
6.480e+2, 3.640e-6, 4.429e-3
6.490e+2, 3.638e-6, 4.433e-3
6.500e+2, 3.637e-6, 4.436e-3
6.510e+2, 3.635e-6, 4.440e-3
6.520e+2, 3.634e-6, 4.444e-3
6.530e+2, 3.632e-6, 4.447e-3
6.540e+2, 3.630e-6, 4.451e-3
6.550e+2, 3.628e-6, 4.455e-3
6.560e+2, 3.625e-6, 4.458e-3
6.570e+2, 3.623e-6, 4.462e-3
6.580e+2, 3.621e-6, 4.465e-3
6.590e+2, 3.619e-6, 4.469e-3
6.600e+2, 3.617e-6, 4.473e-3
6.610e+2, 3.616e-6, 4.476e-3
6.620e+2, 3.615e-6, 4.480e-3
6.630e+2, 3.617e-6, 4.484e-3
6.640e+2, 3.612e-6, 4.487e-3
6.650e+2, 3.611e-6, 4.491e-3
6.660e+2, 3.610e-6, 4.494e-3
6.670e+2, 3.609e-6, 4.498e-3
6.680e+2, 3.608e-6, 4.502e-3
6.690e+2, 3.607e-6, 4.505e-3
6.700e+2, 3.605e-6, 4.509e-3
6.710e+2, 3.604e-6, 4.512e-3
6.720e+2, 3.603e-6, 4.516e-3
6.730e+2, 3.601e-6, 4.520e-3
6.740e+2, 3.600e-6, 4.523e-3
6.750e+2, 3.599e-6, 4.527e-3
6.760e+2, 3.598e-6, 4.530e-3
6.770e+2, 3.596e-6, 4.534e-3
6.780e+2, 3.594e-6, 4.538e-3
6.790e+2, 3.593e-6, 4.541e-3
6.800e+2, 3.593e-6, 4.545e-3
6.810e+2, 3.591e-6, 4.548e-3
6.820e+2, 3.593e-6, 4.552e-3
6.830e+2, 3.589e-6, 4.556e-3
6.840e+2, 3.588e-6, 4.559e-3
6.850e+2, 3.586e-6, 4.563e-3
6.860e+2, 3.585e-6, 4.566e-3
6.870e+2, 3.585e-6, 4.570e-3
6.880e+2, 3.583e-6, 4.573e-3
6.890e+2, 3.582e-6, 4.577e-3
6.900e+2, 3.602e-6, 4.581e-3
6.910e+2, 3.583e-6, 4.584e-3
6.920e+2, 3.581e-6, 4.588e-3
6.930e+2, 3.579e-6, 4.591e-3
6.940e+2, 3.578e-6, 4.595e-3
6.950e+2, 3.577e-6, 4.599e-3
6.960e+2, 3.575e-6, 4.602e-3
6.970e+2, 3.574e-6, 4.606e-3
6.980e+2, 3.573e-6, 4.609e-3
6.990e+2, 3.572e-6, 4.613e-3
7.000e+2, 3.572e-6, 4.616e-3
7.010e+2, 3.570e-6, 4.620e-3
7.020e+2, 3.568e-6, 4.624e-3
7.030e+2, 3.567e-6, 4.627e-3
7.040e+2, 3.575e-6, 4.631e-3
7.050e+2, 3.577e-6, 4.634e-3
7.060e+2, 3.568e-6, 4.638e-3
7.070e+2, 3.566e-6, 4.641e-3
7.080e+2, 3.563e-6, 4.645e-3
7.090e+2, 3.561e-6, 4.649e-3
7.100e+2, 3.560e-6, 4.652e-3
7.110e+2, 3.559e-6, 4.656e-3
7.120e+2, 3.558e-6, 4.659e-3
7.130e+2, 3.556e-6, 4.663e-3
7.140e+2, 3.554e-6, 4.666e-3
7.150e+2, 3.552e-6, 4.670e-3
7.160e+2, 3.551e-6, 4.673e-3
7.170e+2, 3.550e-6, 4.677e-3
7.180e+2, 3.548e-6, 4.681e-3
7.190e+2, 3.549e-6, 4.684e-3
7.200e+2, 3.549e-6, 4.688e-3
7.210e+2, 3.545e-6, 4.691e-3
7.220e+2, 3.543e-6, 4.695e-3
7.230e+2, 3.542e-6, 4.698e-3
7.240e+2, 3.541e-6, 4.702e-3
7.250e+2, 3.540e-6, 4.705e-3
7.260e+2, 3.538e-6, 4.709e-3
7.270e+2, 3.537e-6, 4.712e-3
7.280e+2, 3.536e-6, 4.716e-3
7.290e+2, 3.537e-6, 4.719e-3
7.300e+2, 3.535e-6, 4.723e-3
7.310e+2, 3.533e-6, 4.727e-3
7.320e+2, 3.532e-6, 4.730e-3
7.330e+2, 3.531e-6, 4.734e-3
7.340e+2, 3.530e-6, 4.737e-3
7.350e+2, 3.529e-6, 4.741e-3
7.360e+2, 3.528e-6, 4.744e-3
7.370e+2, 3.526e-6, 4.748e-3
7.380e+2, 3.525e-6, 4.751e-3
7.390e+2, 3.524e-6, 4.755e-3
7.400e+2, 3.523e-6, 4.758e-3
7.410e+2, 3.522e-6, 4.762e-3
7.420e+2, 3.521e-6, 4.765e-3
7.430e+2, 3.520e-6, 4.769e-3
7.440e+2, 3.518e-6, 4.772e-3
7.450e+2, 3.517e-6, 4.776e-3
7.460e+2, 3.515e-6, 4.779e-3
7.470e+2, 3.514e-6, 4.783e-3
7.480e+2, 3.513e-6, 4.786e-3
7.490e+2, 3.512e-6, 4.790e-3
7.500e+2, 3.511e-6, 4.793e-3
7.510e+2, 3.509e-6, 4.797e-3
7.520e+2, 3.509e-6, 4.800e-3
7.530e+2, 3.508e-6, 4.804e-3
7.540e+2, 3.507e-6, 4.807e-3
7.550e+2, 3.506e-6, 4.811e-3
7.560e+2, 3.504e-6, 4.814e-3
7.570e+2, 3.504e-6, 4.818e-3
7.580e+2, 3.502e-6, 4.821e-3
7.590e+2, 3.501e-6, 4.825e-3
7.600e+2, 3.500e-6, 4.828e-3
7.610e+2, 3.499e-6, 4.832e-3
7.620e+2, 3.498e-6, 4.835e-3
7.630e+2, 3.497e-6, 4.839e-3
7.640e+2, 3.495e-6, 4.842e-3
7.650e+2, 3.494e-6, 4.846e-3
7.660e+2, 3.493e-6, 4.849e-3
7.670e+2, 3.492e-6, 4.853e-3
7.680e+2, 3.491e-6, 4.856e-3
7.690e+2, 3.490e-6, 4.860e-3
7.700e+2, 3.489e-6, 4.863e-3
7.710e+2, 3.488e-6, 4.867e-3
7.720e+2, 3.487e-6, 4.870e-3
7.730e+2, 3.486e-6, 4.874e-3
7.740e+2, 3.485e-6, 4.877e-3
7.750e+2, 3.485e-6, 4.881e-3
7.760e+2, 3.484e-6, 4.884e-3
7.770e+2, 3.483e-6, 4.888e-3
7.780e+2, 3.482e-6, 4.891e-3
7.790e+2, 3.481e-6, 4.895e-3
7.800e+2, 3.480e-6, 4.898e-3
7.810e+2, 3.483e-6, 4.902e-3
7.820e+2, 3.479e-6, 4.905e-3
7.830e+2, 3.477e-6, 4.909e-3
7.840e+2, 3.476e-6, 4.912e-3
7.850e+2, 3.475e-6, 4.916e-3
7.860e+2, 3.474e-6, 4.919e-3
7.870e+2, 3.473e-6, 4.923e-3
7.880e+2, 3.472e-6, 4.926e-3
7.890e+2, 3.471e-6, 4.930e-3
7.900e+2, 3.470e-6, 4.933e-3
7.910e+2, 3.469e-6, 4.936e-3
7.920e+2, 3.467e-6, 4.940e-3
7.930e+2, 3.467e-6, 4.943e-3
7.940e+2, 3.466e-6, 4.947e-3
7.950e+2, 3.466e-6, 4.950e-3
7.960e+2, 3.465e-6, 4.954e-3
7.970e+2, 3.463e-6, 4.957e-3
7.980e+2, 3.463e-6, 4.961e-3
7.990e+2, 3.461e-6, 4.964e-3
8.000e+2, 3.460e-6, 4.968e-3
8.010e+2, 3.460e-6, 4.971e-3
8.020e+2, 3.459e-6, 4.975e-3
8.030e+2, 3.458e-6, 4.978e-3
8.040e+2, 3.457e-6, 4.981e-3
8.050e+2, 3.456e-6, 4.985e-3
8.060e+2, 3.455e-6, 4.988e-3
8.070e+2, 3.454e-6, 4.992e-3
8.080e+2, 3.453e-6, 4.995e-3
8.090e+2, 3.452e-6, 4.999e-3
8.100e+2, 3.451e-6, 5.002e-3
8.110e+2, 3.450e-6, 5.006e-3
8.120e+2, 3.449e-6, 5.009e-3
8.130e+2, 3.448e-6, 5.013e-3
8.140e+2, 3.447e-6, 5.016e-3
8.150e+2, 3.446e-6, 5.019e-3
8.160e+2, 3.445e-6, 5.023e-3
8.170e+2, 3.444e-6, 5.026e-3
8.180e+2, 3.443e-6, 5.030e-3
8.190e+2, 3.442e-6, 5.033e-3
8.200e+2, 3.442e-6, 5.037e-3
8.210e+2, 3.440e-6, 5.040e-3
8.220e+2, 3.439e-6, 5.044e-3
8.230e+2, 3.438e-6, 5.047e-3
8.240e+2, 3.437e-6, 5.050e-3
8.250e+2, 3.436e-6, 5.054e-3
8.260e+2, 3.436e-6, 5.057e-3
8.270e+2, 3.434e-6, 5.061e-3
8.280e+2, 3.434e-6, 5.064e-3
8.290e+2, 3.433e-6, 5.068e-3
8.300e+2, 3.432e-6, 5.071e-3
8.310e+2, 3.431e-6, 5.074e-3
8.320e+2, 3.432e-6, 5.078e-3
8.330e+2, 3.430e-6, 5.081e-3
8.340e+2, 3.429e-6, 5.085e-3
8.350e+2, 3.428e-6, 5.088e-3
8.360e+2, 3.427e-6, 5.092e-3
8.370e+2, 3.426e-6, 5.095e-3
8.380e+2, 3.425e-6, 5.098e-3
8.390e+2, 3.424e-6, 5.102e-3
8.400e+2, 3.423e-6, 5.105e-3
8.410e+2, 3.422e-6, 5.109e-3
8.420e+2, 3.421e-6, 5.112e-3
8.430e+2, 3.420e-6, 5.116e-3
8.440e+2, 3.419e-6, 5.119e-3
8.450e+2, 3.419e-6, 5.122e-3
8.460e+2, 3.418e-6, 5.126e-3
8.470e+2, 3.417e-6, 5.129e-3
8.480e+2, 3.417e-6, 5.133e-3
8.490e+2, 3.417e-6, 5.136e-3
8.500e+2, 3.415e-6, 5.139e-3
8.510e+2, 3.414e-6, 5.143e-3
8.520e+2, 3.413e-6, 5.146e-3
8.530e+2, 3.412e-6, 5.150e-3
8.540e+2, 3.411e-6, 5.153e-3
8.550e+2, 3.410e-6, 5.157e-3
8.560e+2, 3.409e-6, 5.160e-3
8.570e+2, 3.409e-6, 5.163e-3
8.580e+2, 3.408e-6, 5.167e-3
8.590e+2, 3.407e-6, 5.170e-3
8.600e+2, 3.407e-6, 5.174e-3
8.610e+2, 3.405e-6, 5.177e-3
8.620e+2, 3.404e-6, 5.180e-3
8.630e+2, 3.403e-6, 5.184e-3
8.640e+2, 3.402e-6, 5.187e-3
8.650e+2, 3.402e-6, 5.191e-3
8.660e+2, 3.400e-6, 5.194e-3
8.670e+2, 3.402e-6, 5.197e-3
8.680e+2, 3.400e-6, 5.201e-3
8.690e+2, 3.408e-6, 5.204e-3
8.700e+2, 3.398e-6, 5.208e-3
8.710e+2, 3.397e-6, 5.211e-3
8.720e+2, 3.396e-6, 5.214e-3
8.730e+2, 3.395e-6, 5.218e-3
8.740e+2, 3.394e-6, 5.221e-3
8.750e+2, 3.394e-6, 5.225e-3
8.760e+2, 3.393e-6, 5.228e-3
8.770e+2, 3.395e-6, 5.231e-3
8.780e+2, 3.394e-6, 5.235e-3
8.790e+2, 3.395e-6, 5.238e-3
8.800e+2, 3.391e-6, 5.242e-3
8.810e+2, 3.390e-6, 5.245e-3
8.820e+2, 3.388e-6, 5.248e-3
8.830e+2, 3.388e-6, 5.252e-3
8.840e+2, 3.387e-6, 5.255e-3
8.850e+2, 3.386e-6, 5.258e-3
8.860e+2, 3.385e-6, 5.262e-3
8.870e+2, 3.384e-6, 5.265e-3
8.880e+2, 3.384e-6, 5.269e-3
8.890e+2, 3.383e-6, 5.272e-3
8.900e+2, 3.382e-6, 5.275e-3
8.910e+2, 3.381e-6, 5.279e-3
8.920e+2, 3.381e-6, 5.282e-3
8.930e+2, 3.380e-6, 5.286e-3
8.940e+2, 3.379e-6, 5.289e-3
8.950e+2, 3.378e-6, 5.292e-3
8.960e+2, 3.377e-6, 5.296e-3
8.970e+2, 3.376e-6, 5.299e-3
8.980e+2, 3.376e-6, 5.302e-3
8.990e+2, 3.375e-6, 5.306e-3
9.000e+2, 3.374e-6, 5.309e-3
9.010e+2, 3.373e-6, 5.313e-3
9.020e+2, 3.372e-6, 5.316e-3
9.030e+2, 3.371e-6, 5.319e-3
9.040e+2, 3.371e-6, 5.323e-3
9.050e+2, 3.370e-6, 5.326e-3
9.060e+2, 3.370e-6, 5.329e-3
9.070e+2, 3.368e-6, 5.333e-3
9.080e+2, 3.367e-6, 5.336e-3
9.090e+2, 3.366e-6, 5.340e-3
9.100e+2, 3.366e-6, 5.343e-3
9.110e+2, 3.365e-6, 5.346e-3
9.120e+2, 3.364e-6, 5.350e-3
9.130e+2, 3.363e-6, 5.353e-3
9.140e+2, 3.363e-6, 5.356e-3
9.150e+2, 3.362e-6, 5.360e-3
9.160e+2, 3.361e-6, 5.363e-3
9.170e+2, 3.360e-6, 5.366e-3
9.180e+2, 3.359e-6, 5.370e-3
9.190e+2, 3.359e-6, 5.373e-3
9.200e+2, 3.358e-6, 5.377e-3
9.210e+2, 3.357e-6, 5.380e-3
9.220e+2, 3.357e-6, 5.383e-3
9.230e+2, 3.356e-6, 5.387e-3
9.240e+2, 3.355e-6, 5.390e-3
