Apr. 4, 2014   21:12:46
Multi-Potential Steps
File: z:\research\electrochemistry\04-04-2014\01mp\01mp 0.9v 3s -0.4v 2s, auqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

E1 (V) = 0.9
T1 (s) = 3
E2 (V) = -0.4
T2 (s) = 2
Cycle = 999
Sample Interval (s) = 0.5
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-5
Comp R (ohm) = 22.0

Time/sec, Current/A, Charge/C

5.000e-1, -1.767e-6, -8.835e-7
1.000e+0, -1.412e-6, -1.590e-6
1.500e+0, -1.210e-6, -2.195e-6
2.000e+0, -1.077e-6, -2.734e-6
2.500e+0, -9.791e-7, -3.223e-6
3.000e+0, -9.062e-7, -3.676e-6
3.500e+0, 2.516e-5, 8.904e-6
4.000e+0, 1.763e-5, 1.772e-5
4.500e+0, 1.541e-5, 2.542e-5
5.000e+0, 1.408e-5, 3.246e-5
5.500e+0, -9.160e-6, 2.788e-5
6.000e+0, -3.785e-6, 2.599e-5
6.500e+0, -2.668e-6, 2.466e-5
7.000e+0, -2.137e-6, 2.359e-5
7.500e+0, -1.819e-6, 2.268e-5
8.000e+0, -1.602e-6, 2.188e-5
8.500e+0, 2.221e-5, 3.298e-5
9.000e+0, 1.632e-5, 4.114e-5
9.500e+0, 1.437e-5, 4.833e-5
1.000e+1, 1.316e-5, 5.491e-5
1.050e+1, -8.922e-6, 5.045e-5
1.100e+1, -3.700e-6, 4.860e-5
1.150e+1, -2.648e-6, 4.727e-5
1.200e+1, -2.145e-6, 4.620e-5
1.250e+1, -1.842e-6, 4.528e-5
1.300e+1, -1.636e-6, 4.446e-5
1.350e+1, 2.175e-5, 5.534e-5
1.400e+1, 1.572e-5, 6.320e-5
1.450e+1, 1.378e-5, 7.009e-5
1.500e+1, 1.259e-5, 7.639e-5
1.550e+1, -8.961e-6, 7.190e-5
1.600e+1, -3.719e-6, 7.005e-5
1.650e+1, -2.682e-6, 6.870e-5
1.700e+1, -2.181e-6, 6.761e-5
1.750e+1, -1.879e-6, 6.667e-5
1.800e+1, -1.674e-6, 6.584e-5
1.850e+1, 2.170e-5, 7.669e-5
1.900e+1, 1.522e-5, 8.430e-5
1.950e+1, 1.320e-5, 9.090e-5
2.000e+1, 1.203e-5, 9.691e-5
2.050e+1, -9.191e-6, 9.232e-5
2.100e+1, -3.804e-6, 9.042e-5
2.150e+1, -2.745e-6, 8.904e-5
2.200e+1, -2.239e-6, 8.792e-5
2.250e+1, -1.936e-6, 8.696e-5
2.300e+1, -1.728e-6, 8.609e-5
2.350e+1, 2.160e-5, 9.689e-5
2.400e+1, 1.472e-5, 1.043e-4
2.450e+1, 1.267e-5, 1.106e-4
2.500e+1, 1.159e-5, 1.164e-4
2.550e+1, -9.544e-6, 1.116e-4
2.600e+1, -3.924e-6, 1.096e-4
2.650e+1, -2.832e-6, 1.082e-4
2.700e+1, -2.314e-6, 1.071e-4
2.750e+1, -2.001e-6, 1.061e-4
2.800e+1, -1.787e-6, 1.052e-4
2.850e+1, 2.138e-5, 1.159e-4
2.900e+1, 1.430e-5, 1.230e-4
2.950e+1, 1.231e-5, 1.292e-4
3.000e+1, 1.125e-5, 1.348e-4
3.050e+1, -9.971e-6, 1.298e-4
3.100e+1, -4.054e-6, 1.278e-4
3.150e+1, -2.925e-6, 1.263e-4
3.200e+1, -2.392e-6, 1.251e-4
3.250e+1, -2.069e-6, 1.241e-4
3.300e+1, -1.849e-6, 1.232e-4
3.350e+1, 2.114e-5, 1.337e-4
3.400e+1, 1.399e-5, 1.407e-4
3.450e+1, 1.203e-5, 1.468e-4
3.500e+1, 1.096e-5, 1.522e-4
3.550e+1, -1.043e-5, 1.470e-4
3.600e+1, -4.187e-6, 1.449e-4
3.650e+1, -3.019e-6, 1.434e-4
3.700e+1, -2.468e-6, 1.422e-4
3.750e+1, -2.135e-6, 1.411e-4
3.800e+1, -1.910e-6, 1.402e-4
3.850e+1, 2.093e-5, 1.506e-4
3.900e+1, 1.378e-5, 1.575e-4
3.950e+1, 1.179e-5, 1.634e-4
4.000e+1, 1.071e-5, 1.688e-4
4.050e+1, -1.090e-5, 1.633e-4
4.100e+1, -4.312e-6, 1.612e-4
4.150e+1, -3.108e-6, 1.596e-4
4.200e+1, -2.543e-6, 1.583e-4
4.250e+1, -2.200e-6, 1.572e-4
4.300e+1, -1.968e-6, 1.562e-4
4.350e+1, 2.075e-5, 1.666e-4
4.400e+1, 1.359e-5, 1.734e-4
4.450e+1, 1.160e-5, 1.792e-4
4.500e+1, 1.050e-5, 1.845e-4
4.550e+1, -1.137e-5, 1.788e-4
4.600e+1, -4.435e-6, 1.766e-4
4.650e+1, -3.192e-6, 1.750e-4
4.700e+1, -2.610e-6, 1.737e-4
4.750e+1, -2.259e-6, 1.725e-4
4.800e+1, -2.021e-6, 1.715e-4
4.850e+1, 2.062e-5, 1.818e-4
4.900e+1, 1.346e-5, 1.886e-4
4.950e+1, 1.144e-5, 1.943e-4
5.000e+1, 1.034e-5, 1.995e-4
5.050e+1, -1.183e-5, 1.935e-4
5.100e+1, -4.548e-6, 1.913e-4
5.150e+1, -3.272e-6, 1.896e-4
5.200e+1, -2.675e-6, 1.883e-4
5.250e+1, -2.315e-6, 1.871e-4
5.300e+1, -2.071e-6, 1.861e-4
5.350e+1, 2.053e-5, 1.964e-4
5.400e+1, 1.335e-5, 2.030e-4
5.450e+1, 1.132e-5, 2.087e-4
5.500e+1, 1.020e-5, 2.138e-4
5.550e+1, -1.227e-5, 2.077e-4
5.600e+1, -4.658e-6, 2.053e-4
5.650e+1, -3.343e-6, 2.037e-4
5.700e+1, -2.732e-6, 2.023e-4
5.750e+1, -2.365e-6, 2.011e-4
5.800e+1, -2.115e-6, 2.001e-4
5.850e+1, 2.049e-5, 2.103e-4
5.900e+1, 1.328e-5, 2.169e-4
5.950e+1, 1.122e-5, 2.225e-4
6.000e+1, 1.009e-5, 2.276e-4
6.050e+1, -1.267e-5, 2.213e-4
6.100e+1, -4.759e-6, 2.189e-4
6.150e+1, -3.407e-6, 2.172e-4
6.200e+1, -2.784e-6, 2.158e-4
6.250e+1, -2.411e-6, 2.146e-4
6.300e+1, -2.155e-6, 2.135e-4
6.350e+1, 2.046e-5, 2.237e-4
6.400e+1, 1.322e-5, 2.303e-4
6.450e+1, 1.113e-5, 2.359e-4
6.500e+1, 9.991e-6, 2.409e-4
6.550e+1, -1.305e-5, 2.344e-4
6.600e+1, -4.858e-6, 2.319e-4
6.650e+1, -3.468e-6, 2.302e-4
6.700e+1, -2.830e-6, 2.288e-4
6.750e+1, -2.452e-6, 2.276e-4
6.800e+1, -2.193e-6, 2.265e-4
6.850e+1, 2.047e-5, 2.367e-4
6.900e+1, 1.317e-5, 2.433e-4
6.950e+1, 1.106e-5, 2.488e-4
7.000e+1, 9.904e-6, 2.538e-4
7.050e+1, -1.340e-5, 2.471e-4
7.100e+1, -4.951e-6, 2.446e-4
7.150e+1, -3.527e-6, 2.428e-4
7.200e+1, -2.877e-6, 2.414e-4
7.250e+1, -2.489e-6, 2.402e-4
7.300e+1, -2.225e-6, 2.390e-4
7.350e+1, 2.049e-5, 2.493e-4
7.400e+1, 1.314e-5, 2.559e-4
7.450e+1, 1.100e-5, 2.614e-4
7.500e+1, 9.837e-6, 2.663e-4
7.550e+1, -1.372e-5, 2.594e-4
7.600e+1, -5.035e-6, 2.569e-4
7.650e+1, -3.576e-6, 2.551e-4
7.700e+1, -2.915e-6, 2.537e-4
7.750e+1, -2.521e-6, 2.524e-4
7.800e+1, -2.256e-6, 2.513e-4
7.850e+1, 2.054e-5, 2.615e-4
7.900e+1, 1.312e-5, 2.681e-4
7.950e+1, 1.095e-5, 2.736e-4
8.000e+1, 9.777e-6, 2.785e-4
8.050e+1, -1.401e-5, 2.715e-4
8.100e+1, -5.124e-6, 2.689e-4
8.150e+1, -3.626e-6, 2.671e-4
8.200e+1, -2.950e-6, 2.656e-4
8.250e+1, -2.551e-6, 2.643e-4
8.300e+1, -2.281e-6, 2.632e-4
8.350e+1, 2.060e-5, 2.735e-4
8.400e+1, 1.311e-5, 2.800e-4
8.450e+1, 1.092e-5, 2.855e-4
8.500e+1, 9.732e-6, 2.904e-4
8.550e+1, -1.429e-5, 2.832e-4
8.600e+1, -5.207e-6, 2.806e-4
8.650e+1, -3.670e-6, 2.788e-4
8.700e+1, -2.983e-6, 2.773e-4
8.750e+1, -2.579e-6, 2.760e-4
8.800e+1, -2.304e-6, 2.749e-4
8.850e+1, 2.068e-5, 2.852e-4
8.900e+1, 1.311e-5, 2.918e-4
8.950e+1, 1.089e-5, 2.972e-4
9.000e+1, 9.692e-6, 3.020e-4
9.050e+1, -1.457e-5, 2.948e-4
9.100e+1, -5.291e-6, 2.921e-4
9.150e+1, -3.714e-6, 2.903e-4
9.200e+1, -3.012e-6, 2.887e-4
9.250e+1, -2.602e-6, 2.874e-4
9.300e+1, -2.324e-6, 2.863e-4
9.350e+1, 2.077e-5, 2.967e-4
9.400e+1, 1.312e-5, 3.032e-4
9.450e+1, 1.087e-5, 3.087e-4
9.500e+1, 9.666e-6, 3.135e-4
9.550e+1, -1.482e-5, 3.061e-4
9.600e+1, -5.371e-6, 3.034e-4
9.650e+1, -3.754e-6, 3.015e-4
9.700e+1, -3.041e-6, 3.000e-4
9.750e+1, -2.624e-6, 2.987e-4
9.800e+1, -2.342e-6, 2.975e-4
9.850e+1, 2.088e-5, 3.080e-4
9.900e+1, 1.313e-5, 3.145e-4
9.950e+1, 1.087e-5, 3.200e-4
1.000e+2, 9.657e-6, 3.248e-4
1.005e+2, -1.509e-5, 3.172e-4
1.010e+2, -5.456e-6, 3.145e-4
1.015e+2, -3.794e-6, 3.126e-4
1.020e+2, -3.066e-6, 3.111e-4
1.025e+2, -2.642e-6, 3.098e-4
1.030e+2, -2.358e-6, 3.086e-4
1.035e+2, 2.100e-5, 3.191e-4
1.040e+2, 1.316e-5, 3.257e-4
1.045e+2, 1.087e-5, 3.311e-4
1.050e+2, 9.644e-6, 3.359e-4
1.055e+2, -1.534e-5, 3.283e-4
1.060e+2, -5.539e-6, 3.255e-4
1.065e+2, -3.836e-6, 3.236e-4
1.070e+2, -3.091e-6, 3.220e-4
1.075e+2, -2.660e-6, 3.207e-4
1.080e+2, -2.372e-6, 3.195e-4
1.085e+2, 2.114e-5, 3.301e-4
1.090e+2, 1.320e-5, 3.367e-4
1.095e+2, 1.088e-5, 3.421e-4
1.100e+2, 9.651e-6, 3.469e-4
1.105e+2, -1.560e-5, 3.391e-4
1.110e+2, -5.621e-6, 3.363e-4
1.115e+2, -3.876e-6, 3.344e-4
1.120e+2, -3.114e-6, 3.328e-4
1.125e+2, -2.676e-6, 3.315e-4
1.130e+2, -2.383e-6, 3.303e-4
1.135e+2, 2.129e-5, 3.409e-4
1.140e+2, 1.325e-5, 3.476e-4
1.145e+2, 1.091e-5, 3.530e-4
1.150e+2, 9.665e-6, 3.579e-4
1.155e+2, -1.587e-5, 3.499e-4
1.160e+2, -5.706e-6, 3.471e-4
1.165e+2, -3.922e-6, 3.451e-4
1.170e+2, -3.137e-6, 3.435e-4
1.175e+2, -2.690e-6, 3.422e-4
1.180e+2, -2.392e-6, 3.410e-4
1.185e+2, 2.146e-5, 3.517e-4
1.190e+2, 1.331e-5, 3.584e-4
1.195e+2, 1.095e-5, 3.639e-4
1.200e+2, 9.695e-6, 3.687e-4
1.205e+2, -1.613e-5, 3.606e-4
1.210e+2, -5.788e-6, 3.578e-4
1.215e+2, -3.967e-6, 3.558e-4
1.220e+2, -3.161e-6, 3.542e-4
1.225e+2, -2.705e-6, 3.528e-4
1.230e+2, -2.403e-6, 3.516e-4
1.235e+2, 2.165e-5, 3.625e-4
1.240e+2, 1.338e-5, 3.691e-4
1.245e+2, 1.099e-5, 3.746e-4
1.250e+2, 9.734e-6, 3.795e-4
1.255e+2, -1.640e-5, 3.713e-4
1.260e+2, -5.875e-6, 3.684e-4
1.265e+2, -4.017e-6, 3.664e-4
1.270e+2, -3.185e-6, 3.648e-4
1.275e+2, -2.717e-6, 3.634e-4
1.280e+2, -2.412e-6, 3.622e-4
1.285e+2, 2.186e-5, 3.731e-4
1.290e+2, 1.347e-5, 3.799e-4
1.295e+2, 1.106e-5, 3.854e-4
1.300e+2, 9.784e-6, 3.903e-4
1.305e+2, -1.667e-5, 3.820e-4
1.310e+2, -5.963e-6, 3.790e-4
1.315e+2, -4.072e-6, 3.769e-4
1.320e+2, -3.217e-6, 3.753e-4
1.325e+2, -2.733e-6, 3.740e-4
1.330e+2, -2.418e-6, 3.728e-4
1.335e+2, 2.208e-5, 3.838e-4
1.340e+2, 1.357e-5, 3.906e-4
1.345e+2, 1.114e-5, 3.961e-4
1.350e+2, 9.850e-6, 4.011e-4
1.355e+2, -1.697e-5, 3.926e-4
1.360e+2, -6.051e-6, 3.896e-4
1.365e+2, -4.127e-6, 3.875e-4
1.370e+2, -3.247e-6, 3.859e-4
1.375e+2, -2.751e-6, 3.845e-4
1.380e+2, -2.431e-6, 3.833e-4
1.385e+2, 2.232e-5, 3.944e-4
1.390e+2, 1.368e-5, 4.013e-4
1.395e+2, 1.122e-5, 4.069e-4
1.400e+2, 9.925e-6, 4.119e-4
1.405e+2, -1.727e-5, 4.032e-4
1.410e+2, -6.149e-6, 4.001e-4
1.415e+2, -4.188e-6, 3.981e-4
1.420e+2, -3.285e-6, 3.964e-4
1.425e+2, -2.769e-6, 3.950e-4
1.430e+2, -2.440e-6, 3.938e-4
1.435e+2, 2.259e-5, 4.051e-4
1.440e+2, 1.382e-5, 4.120e-4
1.445e+2, 1.133e-5, 4.177e-4
1.450e+2, 1.002e-5, 4.227e-4
1.455e+2, -1.758e-5, 4.139e-4
1.460e+2, -6.251e-6, 4.108e-4
1.465e+2, -4.251e-6, 4.086e-4
1.470e+2, -3.327e-6, 4.070e-4
1.475e+2, -2.796e-6, 4.056e-4
1.480e+2, -2.454e-6, 4.044e-4
1.485e+2, 2.287e-5, 4.158e-4
1.490e+2, 1.396e-5, 4.228e-4
1.495e+2, 1.144e-5, 4.285e-4
1.500e+2, 1.012e-5, 4.335e-4
1.505e+2, -1.792e-5, 4.246e-4
1.510e+2, -6.363e-6, 4.214e-4
1.515e+2, -4.320e-6, 4.192e-4
1.520e+2, -3.373e-6, 4.176e-4
1.525e+2, -2.823e-6, 4.161e-4
1.530e+2, -2.472e-6, 4.149e-4
1.535e+2, 2.318e-5, 4.265e-4
1.540e+2, 1.412e-5, 4.336e-4
1.545e+2, 1.157e-5, 4.393e-4
1.550e+2, 1.023e-5, 4.445e-4
1.555e+2, -1.827e-5, 4.353e-4
1.560e+2, -6.482e-6, 4.321e-4
1.565e+2, -4.395e-6, 4.299e-4
1.570e+2, -3.428e-6, 4.282e-4
1.575e+2, -2.859e-6, 4.267e-4
1.580e+2, -2.494e-6, 4.255e-4
1.585e+2, 2.350e-5, 4.373e-4
1.590e+2, 1.429e-5, 4.444e-4
1.595e+2, 1.171e-5, 4.503e-4
1.600e+2, 1.035e-5, 4.554e-4
1.605e+2, -1.864e-5, 4.461e-4
1.610e+2, -6.607e-6, 4.428e-4
1.615e+2, -4.473e-6, 4.406e-4
1.620e+2, -3.484e-6, 4.388e-4
1.625e+2, -2.902e-6, 4.374e-4
1.630e+2, -2.523e-6, 4.361e-4
1.635e+2, 2.385e-5, 4.480e-4
1.640e+2, 1.448e-5, 4.553e-4
1.645e+2, 1.186e-5, 4.612e-4
1.650e+2, 1.048e-5, 4.665e-4
1.655e+2, -1.905e-5, 4.569e-4
1.660e+2, -6.750e-6, 4.536e-4
1.665e+2, -4.560e-6, 4.513e-4
1.670e+2, -3.546e-6, 4.495e-4
1.675e+2, -2.948e-6, 4.480e-4
1.680e+2, -2.558e-6, 4.467e-4
1.685e+2, 2.422e-5, 4.589e-4
1.690e+2, 1.468e-5, 4.662e-4
1.695e+2, 1.202e-5, 4.722e-4
1.700e+2, 1.062e-5, 4.775e-4
1.705e+2, -1.946e-5, 4.678e-4
1.710e+2, -6.899e-6, 4.643e-4
1.715e+2, -4.654e-6, 4.620e-4
1.720e+2, -3.614e-6, 4.602e-4
1.725e+2, -3.004e-6, 4.587e-4
1.730e+2, -2.599e-6, 4.574e-4
1.735e+2, 2.459e-5, 4.697e-4
1.740e+2, 1.489e-5, 4.771e-4
1.745e+2, 1.218e-5, 4.832e-4
1.750e+2, 1.077e-5, 4.886e-4
1.755e+2, -1.991e-5, 4.787e-4
1.760e+2, -7.060e-6, 4.751e-4
1.765e+2, -4.754e-6, 4.728e-4
1.770e+2, -3.687e-6, 4.709e-4
1.775e+2, -3.060e-6, 4.694e-4
1.780e+2, -2.647e-6, 4.681e-4
1.785e+2, 2.499e-5, 4.806e-4
1.790e+2, 1.510e-5, 4.881e-4
1.795e+2, 1.236e-5, 4.943e-4
1.800e+2, 1.092e-5, 4.997e-4
1.805e+2, -2.039e-5, 4.896e-4
1.810e+2, -7.236e-6, 4.859e-4
1.815e+2, -4.867e-6, 4.835e-4
1.820e+2, -3.766e-6, 4.816e-4
1.825e+2, -3.123e-6, 4.801e-4
1.830e+2, -2.701e-6, 4.787e-4
1.835e+2, 2.540e-5, 4.914e-4
1.840e+2, 1.532e-5, 4.991e-4
1.845e+2, 1.254e-5, 5.053e-4
1.850e+2, 1.108e-5, 5.109e-4
1.855e+2, -2.088e-5, 5.004e-4
1.860e+2, -7.420e-6, 4.967e-4
1.865e+2, -4.985e-6, 4.942e-4
1.870e+2, -3.855e-6, 4.923e-4
1.875e+2, -3.194e-6, 4.907e-4
1.880e+2, -2.757e-6, 4.893e-4
1.885e+2, 2.582e-5, 5.022e-4
1.890e+2, 1.555e-5, 5.100e-4
1.895e+2, 1.272e-5, 5.164e-4
1.900e+2, 1.124e-5, 5.220e-4
1.905e+2, -2.142e-5, 5.113e-4
1.910e+2, -7.619e-6, 5.075e-4
1.915e+2, -5.111e-6, 5.049e-4
1.920e+2, -3.946e-6, 5.029e-4
1.925e+2, -3.266e-6, 5.013e-4
1.930e+2, -2.819e-6, 4.999e-4
1.935e+2, 2.625e-5, 5.130e-4
1.940e+2, 1.578e-5, 5.209e-4
1.945e+2, 1.290e-5, 5.274e-4
1.950e+2, 1.140e-5, 5.331e-4
1.955e+2, -2.196e-5, 5.221e-4
1.960e+2, -7.828e-6, 5.182e-4
1.965e+2, -5.247e-6, 5.155e-4
1.970e+2, -4.047e-6, 5.135e-4
1.975e+2, -3.345e-6, 5.119e-4
1.980e+2, -2.882e-6, 5.104e-4
1.985e+2, 2.669e-5, 5.238e-4
1.990e+2, 1.601e-5, 5.318e-4
1.995e+2, 1.308e-5, 5.383e-4
2.000e+2, 1.156e-5, 5.441e-4
2.005e+2, -2.254e-5, 5.328e-4
2.010e+2, -8.043e-6, 5.288e-4
2.015e+2, -5.387e-6, 5.261e-4
2.020e+2, -4.151e-6, 5.240e-4
2.025e+2, -3.430e-6, 5.223e-4
2.030e+2, -2.954e-6, 5.208e-4
2.035e+2, 2.714e-5, 5.344e-4
2.040e+2, 1.624e-5, 5.425e-4
2.045e+2, 1.326e-5, 5.491e-4
2.050e+2, 1.171e-5, 5.550e-4
2.055e+2, -2.314e-5, 5.434e-4
2.060e+2, -8.273e-6, 5.393e-4
2.065e+2, -5.537e-6, 5.365e-4
2.070e+2, -4.261e-6, 5.344e-4
2.075e+2, -3.517e-6, 5.326e-4
2.080e+2, -3.026e-6, 5.311e-4
2.085e+2, 2.760e-5, 5.449e-4
2.090e+2, 1.647e-5, 5.532e-4
2.095e+2, 1.344e-5, 5.599e-4
2.100e+2, 1.187e-5, 5.658e-4
2.105e+2, -2.375e-5, 5.539e-4
2.110e+2, -8.502e-6, 5.497e-4
2.115e+2, -5.686e-6, 5.469e-4
2.120e+2, -4.373e-6, 5.447e-4
2.125e+2, -3.609e-6, 5.429e-4
2.130e+2, -3.103e-6, 5.413e-4
2.135e+2, 2.806e-5, 5.553e-4
2.140e+2, 1.670e-5, 5.637e-4
2.145e+2, 1.362e-5, 5.705e-4
2.150e+2, 1.202e-5, 5.765e-4
2.155e+2, -2.438e-5, 5.643e-4
2.160e+2, -8.742e-6, 5.599e-4
2.165e+2, -5.840e-6, 5.570e-4
2.170e+2, -4.489e-6, 5.548e-4
2.175e+2, -3.701e-6, 5.529e-4
2.180e+2, -3.184e-6, 5.513e-4
2.185e+2, 2.853e-5, 5.656e-4
2.190e+2, 1.693e-5, 5.741e-4
2.195e+2, 1.379e-5, 5.810e-4
2.200e+2, 1.216e-5, 5.870e-4
2.205e+2, -2.501e-5, 5.745e-4
2.210e+2, -8.983e-6, 5.701e-4
2.215e+2, -6.001e-6, 5.671e-4
2.220e+2, -4.610e-6, 5.647e-4
2.225e+2, -3.798e-6, 5.628e-4
2.230e+2, -3.264e-6, 5.612e-4
2.235e+2, 2.899e-5, 5.757e-4
2.240e+2, 1.714e-5, 5.843e-4
2.245e+2, 1.396e-5, 5.913e-4
2.250e+2, 1.231e-5, 5.974e-4
2.255e+2, -2.568e-5, 5.846e-4
2.260e+2, -9.227e-6, 5.800e-4
2.265e+2, -6.158e-6, 5.769e-4
2.270e+2, -4.729e-6, 5.745e-4
2.275e+2, -3.897e-6, 5.726e-4
2.280e+2, -3.349e-6, 5.709e-4
2.285e+2, 2.946e-5, 5.856e-4
2.290e+2, 1.736e-5, 5.943e-4
2.295e+2, 1.412e-5, 6.014e-4
2.300e+2, 1.244e-5, 6.076e-4
2.305e+2, -2.634e-5, 5.944e-4
2.310e+2, -9.478e-6, 5.897e-4
2.315e+2, -6.325e-6, 5.865e-4
2.320e+2, -4.852e-6, 5.841e-4
2.325e+2, -3.994e-6, 5.821e-4
2.330e+2, -3.431e-6, 5.804e-4
2.335e+2, 2.992e-5, 5.953e-4
2.340e+2, 1.757e-5, 6.041e-4
2.345e+2, 1.428e-5, 6.113e-4
2.350e+2, 1.258e-5, 6.176e-4
2.355e+2, -2.700e-5, 6.041e-4
2.360e+2, -9.723e-6, 5.992e-4
2.365e+2, -6.487e-6, 5.959e-4
2.370e+2, -4.976e-6, 5.935e-4
2.375e+2, -4.096e-6, 5.914e-4
2.380e+2, -3.516e-6, 5.897e-4
2.385e+2, 3.036e-5, 6.048e-4
2.390e+2, 1.777e-5, 6.137e-4
2.395e+2, 1.443e-5, 6.209e-4
2.400e+2, 1.270e-5, 6.273e-4
2.405e+2, -2.769e-5, 6.134e-4
2.410e+2, -9.975e-6, 6.084e-4
2.415e+2, -6.650e-6, 6.051e-4
2.420e+2, -5.100e-6, 6.026e-4
2.425e+2, -4.196e-6, 6.005e-4
2.430e+2, -3.603e-6, 5.987e-4
2.435e+2, 3.080e-5, 6.141e-4
2.440e+2, 1.796e-5, 6.231e-4
2.445e+2, 1.457e-5, 6.303e-4
2.450e+2, 1.282e-5, 6.368e-4
2.455e+2, -2.837e-5, 6.226e-4
2.460e+2, -1.023e-5, 6.175e-4
2.465e+2, -6.817e-6, 6.140e-4
2.470e+2, -5.225e-6, 6.114e-4
2.475e+2, -4.294e-6, 6.093e-4
2.480e+2, -3.685e-6, 6.074e-4
2.485e+2, 3.123e-5, 6.231e-4
2.490e+2, 1.815e-5, 6.321e-4
2.495e+2, 1.471e-5, 6.395e-4
2.500e+2, 1.294e-5, 6.460e-4
2.505e+2, -2.906e-5, 6.314e-4
2.510e+2, -1.047e-5, 6.262e-4
2.515e+2, -6.979e-6, 6.227e-4
2.520e+2, -5.348e-6, 6.200e-4
2.525e+2, -4.397e-6, 6.178e-4
2.530e+2, -3.772e-6, 6.159e-4
2.535e+2, 3.164e-5, 6.318e-4
2.540e+2, 1.832e-5, 6.409e-4
2.545e+2, 1.484e-5, 6.484e-4
2.550e+2, 1.305e-5, 6.549e-4
2.555e+2, -2.976e-5, 6.400e-4
2.560e+2, -1.072e-5, 6.346e-4
2.565e+2, -7.143e-6, 6.311e-4
2.570e+2, -5.470e-6, 6.283e-4
2.575e+2, -4.495e-6, 6.261e-4
2.580e+2, -3.856e-6, 6.242e-4
2.585e+2, 3.205e-5, 6.402e-4
2.590e+2, 1.849e-5, 6.494e-4
2.595e+2, 1.497e-5, 6.569e-4
2.600e+2, 1.315e-5, 6.635e-4
2.605e+2, -3.044e-5, 6.483e-4
2.610e+2, -1.097e-5, 6.428e-4
2.615e+2, -7.307e-6, 6.391e-4
2.620e+2, -5.596e-6, 6.363e-4
2.625e+2, -4.597e-6, 6.340e-4
2.630e+2, -3.940e-6, 6.321e-4
2.635e+2, 3.243e-5, 6.483e-4
2.640e+2, 1.865e-5, 6.576e-4
2.645e+2, 1.508e-5, 6.651e-4
2.650e+2, 1.325e-5, 6.718e-4
2.655e+2, -3.115e-5, 6.562e-4
2.660e+2, -1.122e-5, 6.506e-4
2.665e+2, -7.467e-6, 6.468e-4
2.670e+2, -5.717e-6, 6.440e-4
2.675e+2, -4.695e-6, 6.416e-4
2.680e+2, -4.027e-6, 6.396e-4
2.685e+2, 3.281e-5, 6.560e-4
2.690e+2, 1.880e-5, 6.654e-4
2.695e+2, 1.519e-5, 6.730e-4
2.700e+2, 1.334e-5, 6.797e-4
2.705e+2, -3.185e-5, 6.638e-4
2.710e+2, -1.147e-5, 6.580e-4
2.715e+2, -7.632e-6, 6.542e-4
2.720e+2, -5.840e-6, 6.513e-4
2.725e+2, -4.794e-6, 6.489e-4
2.730e+2, -4.106e-6, 6.469e-4
2.735e+2, 3.317e-5, 6.634e-4
2.740e+2, 1.895e-5, 6.729e-4
2.745e+2, 1.530e-5, 6.806e-4
2.750e+2, 1.343e-5, 6.873e-4
2.755e+2, -3.257e-5, 6.710e-4
2.760e+2, -1.171e-5, 6.651e-4
2.765e+2, -7.791e-6, 6.612e-4
2.770e+2, -5.962e-6, 6.583e-4
2.775e+2, -4.891e-6, 6.558e-4
2.780e+2, -4.190e-6, 6.537e-4
2.785e+2, 3.351e-5, 6.705e-4
2.790e+2, 1.908e-5, 6.800e-4
2.795e+2, 1.539e-5, 6.877e-4
2.800e+2, 1.351e-5, 6.945e-4
2.805e+2, -3.329e-5, 6.778e-4
2.810e+2, -1.195e-5, 6.718e-4
2.815e+2, -7.950e-6, 6.679e-4
2.820e+2, -6.078e-6, 6.648e-4
2.825e+2, -4.986e-6, 6.623e-4
2.830e+2, -4.270e-6, 6.602e-4
2.835e+2, 3.385e-5, 6.771e-4
2.840e+2, 1.921e-5, 6.867e-4
2.845e+2, 1.549e-5, 6.945e-4
2.850e+2, 1.358e-5, 7.013e-4
2.855e+2, -3.400e-5, 6.843e-4
2.860e+2, -1.219e-5, 6.782e-4
2.865e+2, -8.112e-6, 6.741e-4
2.870e+2, -6.200e-6, 6.710e-4
2.875e+2, -5.082e-6, 6.685e-4
2.880e+2, -4.348e-6, 6.663e-4
2.885e+2, 3.417e-5, 6.834e-4
2.890e+2, 1.932e-5, 6.930e-4
2.895e+2, 1.557e-5, 7.008e-4
2.900e+2, 1.365e-5, 7.077e-4
2.905e+2, -3.473e-5, 6.903e-4
2.910e+2, -1.243e-5, 6.841e-4
2.915e+2, -8.266e-6, 6.799e-4
2.920e+2, -6.317e-6, 6.768e-4
2.925e+2, -5.178e-6, 6.742e-4
2.930e+2, -4.428e-6, 6.720e-4
2.935e+2, 3.448e-5, 6.892e-4
2.940e+2, 1.943e-5, 6.989e-4
2.945e+2, 1.565e-5, 7.068e-4
2.950e+2, 1.371e-5, 7.136e-4
2.955e+2, -3.546e-5, 6.959e-4
2.960e+2, -1.268e-5, 6.895e-4
2.965e+2, -8.425e-6, 6.853e-4
2.970e+2, -6.432e-6, 6.821e-4
2.975e+2, -5.269e-6, 6.795e-4
2.980e+2, -4.503e-6, 6.772e-4
2.985e+2, 3.479e-5, 6.946e-4
